X,Y,FIRE_NUM,FIRE_YEAR,RSPNCE_TYP,IGNITN_DT,FIREOUT_DT,STATUS,FIRE_CAUSE,FIRE_CENTR,ZONE,FIRE_ID,FIRE_TYPE,INCIDNT_NM,GEOGRAPHIC,LATITUDE,LONGITUDE,CURRENT_SZ,FIRE_LINK,FEATURE_CD,OBJECTID
1263320.8485,783606.012700001,C20095,2023,Full,2023/04/26,2023/04/29,Out,Person,7,2,95,Fire,C20095,1km E of Westwick Lakes,51.9996,-122.1568,4.930,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C20095,0.0000000000,10209836
975932.0349,530845.5347,V80523,2023,Full,2023/05/28,2023/05/28,Out,Unknown,2,8,523,Fire,V80523,N of Tiupana River,49.7932,-126.3342,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V80523,0.0000000000,10209837
958787.2385,522252.501599999,V83234,2023,Full,2023/09/11,2023/09/11,Out,Person,2,8,3234,Fire,,W of Tlupana Inlet,49.7150,-126.5713,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V83234,0.0000000000,10209838
926389.822899999,616390.541399999,V90513,2023,Full,2023/05/27,2023/05/31,Out,Person,2,9,513,Fire,TWIN PEAKS ROAD,S of Hyde Creek,50.5578,-127.0395,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V90513,0.0000000000,10209839
1044291.6672,542594.535400001,V80536,2023,Full,2023/05/30,2023/05/31,Out,Person,2,8,536,Fire,V80536,3.1 KM South of Gilson Lake,49.8977,-125.3836,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V80536,0.0000000000,10209840
997277.0354,527396.220300001,V82667,2023,Full,2023/08/09,2023/08/09,Out,Person,2,8,2667,Fire,V82667,North Star Lake,49.7627,-126.0378,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V82667,0.0000000000,10209841
859328.441199998,1165252.0568,R40247,2023,Full,2023/05/07,2023/05/08,Out,Person,3,4,247,Fire,R40247,48km on Hwy37,55.4641,-128.2301,0.480,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R40247,0.0000000000,10209842
897012.810399999,1141880.22489999,R40219,2023,Full,2023/05/05,2023/05/05,Out,Person,3,4,219,Fire,R40219,Two Mile Creek and Hwy 62,55.2640,-127.6244,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R40219,0.0000000000,10209843
1067120.2174,503161.314299998,V72713,2023,Full,2023/08/12,2023/08/13,Out,Person,2,7,2713,Fire,V72713,N of Lunchtime Lake,49.5408,-125.0731,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V72713,0.0000000000,10209844
1441306.1891,659830.8879,K20047,2023,Full,2023/04/15,2023/04/19,Out,Person,5,2,47,Fire,Kamloops-Shuswap,Kamloops Shuswap Road,50.7772,-119.7298,0.715,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K20047,0.0000000000,10209845
1182609.4706,398238.874100001,V62769,2023,Full,2023/08/15,2023/08/16,Out,Person,2,6,2769,Fire,V62769,E Spectacle Creek,48.5715,-123.5297,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V62769,0.0000000000,10209846
1296023.4053,460615.6927,V13235,2023,Full,2023/09/11,2023/09/11,Out,Person,2,1,3235,Fire,V13235,N of Tamihi Creek,49.0856,-121.9500,0.020,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V13235,0.0000000000,10209847
1230622.1351,780241.488500001,C20093,2023,Full,2023/04/26,2023/05/10,Out,Person,7,2,93,Fire,C20093,S of South Riske Creek,51.9843,-122.6356,60.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C20093,0.0000000000,10209848
1089714.1398,493140.626399999,V71881,2023,Full,2023/07/19,2023/07/21,Out,Person,2,7,1881,Fire,V71881,Chef Creek,49.4475,-124.7636,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V71881,0.0000000000,10209849
1240064.0822,847460.416500001,C13470,2023,Full,2023/11/21,2023/11/24,Out,Person,7,1,3470,Fire,,Alexandria Hall,52.5823,-122.4490,0.090,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C13470,0.0000000000,10209850
959885.910700002,819902.086,VA0566,2023,Full,2023/06/01,2023/06/02,Out,Person,2,10,566,Fire,VA0566,Bella Coola Airport,52.3877,-126.5905,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=VA0566,0.0000000000,10209851
1199937.2139,885744.957799999,C13211,2023,Monitor,2023/09/09,2023/09/09,Out,Person,7,1,3211,Fire,C13211,N of Penny Road,52.9418,-123.0179,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C13211,0.0000000000,10209852
1571942.8205,577717.233899997,N52337,2023,Full,2023/07/30,2023/07/30,Out,Person,6,5,2337,Fire,,Lovesay Creek,49.9250,-118.0188,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N52337,0.0000000000,10209853
1163505.9665,501155.910900001,V50176,2023,Full,2023/05/03,2023/05/04,Out,Person,2,5,176,Fire,V50176,East of Heron rd,49.5033,-123.7436,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V50176,0.0000000000,10209854
1385402.5545,642218.961500005,K20029,2023,Full,2023/04/14,2023/04/21,Out,Person,5,2,29,Fire,Hughes Lake,Hughes Lake,50.6611,-120.5400,3.130,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K20029,0.0000000000,10209855
1340876.1579,973620.956899999,G30550,2023,Full,2023/05/31,2023/05/31,Out,Person,4,3,550,Fire,,Catfish Creek,53.6555,-120.8260,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G30550,0.0000000000,10209856
1010591.9842,1124905.0338,G50540,2023,Full,2023/05/30,2023/05/31,Out,Person,4,5,540,Fire,,Sakeniche River,55.1224,-125.8335,0.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G50540,0.0000000000,10209857
920025.2184,619230.297100004,V92832,2023,Modified,2023/08/18,2023/08/18,Out,Person,2,9,2832,Fire,V92832,1km W of Bear Creek Main,50.5824,-127.1300,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V92832,0.0000000000,10209858
934668.017200001,626328.389700005,V93356,2023,Modified,2023/09/24,2023/09/25,Out,Lightning,2,9,3356,Fire,V93356,S of Trinity Bay,50.6481,-126.9244,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V93356,0.0000000000,10209859
1069337.7914,1003623.595,G40090,2023,Full,2023/04/26,2023/04/26,Out,Person,4,4,90,Fire,,Francois Lake Road,54.0313,-124.9389,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G40090,0.0000000000,10209860
1192066.2923,1110537.7347,G12061,2023,Full,2023/07/21,2023/07/23,Out,Person,4,1,2061,Fire,Mcleod Lake,Mcleod Lake,54.9573,-122.9928,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G12061,0.0000000000,10209861
1669047.434,707206.386099994,N22839,2023,Full,2023/08/18,2023/08/18,Out,Person,6,2,2839,Fire,Hatch Creek,Hatch Creek,50.9718,-116.4360,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N22839,0.0000000000,10209862
1372107.6497,578611.4488,K62314,2023,Full,2023/07/29,2023/07/31,Out,Person,5,6,2314,Fire,Midday Velley Rd,Midday Valley Rd,50.1001,-120.7938,0.600,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K62314,0.0000000000,10209863
1053428.1689,553468.211500002,V80778,2023,Full,2023/06/14,2023/06/14,Out,Person,2,8,778,Fire,V80778,Beaver Lodge Lands,49.9946,-125.2549,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V80778,0.0000000000,10209864
1289003.0938,492957.3928,V12984,2023,Full,2023/08/27,2023/10/27,Out,Person,2,1,2984,Fire,CHEHALIS LAKE SOUTH,South of Chehalis Lake,49.3798,-122.0210,28.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V12984,0.0000000000,10209865
1246453.1357,598253.3671,V32863,2023,Full,2023/08/20,2023/08/20,Out,Person,2,3,2863,Fire,V32863,E of Joffre Creek,50.3455,-122.5349,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V32863,0.0000000000,10209866
1631822.1214,547092.656400002,N70307,2023,Full,2023/05/14,2023/05/15,Out,Person,6,7,307,Fire,duhammel,Duhammel Creek,49.5880,-117.2440,0.030,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N70307,0.0000000000,10209867
1082426.6827,999568.528199995,G43273,2023,Full,2023/09/15,2023/09/15,Out,Person,4,4,3273,Fire,,8km on the Holy Cross FSR,53.9930,-124.7398,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G43273,0.0000000000,10209868
1053477.9876,553503.9974,V80780,2023,Full,2023/06/14,2023/06/14,Out,Person,2,8,780,Fire,V80780,Beaver Lodge Trails,49.9950,-125.2542,0.010,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V80780,0.0000000000,10209869
1053140.7493,475404.217599998,V70525,2023,Full,2023/05/28,2023/05/29,Out,Person,2,7,525,Fire,V70525,4.7 KM W of Sproat Lake,49.2925,-125.2701,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V70525,0.0000000000,10209870
1156251.2368,1410089.3839,G93345,2023,Full,2023/09/21,2023/09/29,Out,Person,4,9,3345,Fire,,Prophet River,57.6525,-123.3795,9.680,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G93345,0.0000000000,10209871
1375722.9961,577761.821200003,K62297,2023,Full,2023/07/28,2023/07/28,Out,Person,5,6,2297,Fire,,Hamilton Creek,50.0901,-120.7443,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K62297,0.0000000000,10209872
1200351.5476,495856.0903,V30620,2023,Full,2023/06/04,2023/06/06,Out,Person,2,3,620,Fire,V30620,Lions Bay,49.4439,-123.2385,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V30620,0.0000000000,10209873
894048.5899,1140255.7643,R40178,2023,Full,2023/05/03,2023/05/03,Out,Person,3,4,178,Fire,R40178,Anderson Flats,55.2488,-127.6706,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R40178,0.0000000000,10209874
1430161.7765,642377.334,K20983,2023,Full,2023/06/26,2023/06/28,Out,Person,5,2,983,Fire,,Lower Duck Range Rd,50.6298,-119.9087,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K20983,0.0000000000,10209875
932224.239499999,1078014.4786,R30075,2023,Full,2023/04/21,2023/04/21,Out,Person,3,3,75,Fire,R30075,0.1km W of Riverside Street,54.6979,-127.0541,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R30075,0.0000000000,10209876
1730347.4293,570979.011600003,N13465,2023,Full,2023/11/04,2023/11/06,Out,Person,6,1,3465,Fire,,McGinty Lake,49.6829,-115.8488,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N13465,0.0000000000,10209877
1194519.7354,780674.7328,C50031,2023,Full,2023/04/14,2023/04/21,Out,Person,7,5,31,Fire,C50031,W of Feather Road,52.0024,-123.1614,16.400,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50031,0.0000000000,10209878
1060808.2245,516494.0589,V80498,2023,Full,2023/05/25,2023/05/25,Out,Person,2,8,498,Fire,WOOD MOUNTAIN,E of Wood Mountian Ski Park,49.6614,-125.1581,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V80498,0.0000000000,10209879
1193308.0615,784278.171,C50100,2023,Full,2023/04/27,2023/05/29,Out,Person,7,5,100,Fire,DRIPPING WATER,E of Dripping Water Road,52.0351,-123.1770,209.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50100,0.0000000000,10209880
1288244.687,805205.711600006,C23464,2023,Full,2023/11/01,2023/11/03,Out,Person,7,2,3464,Fire,,50km N of Spokin Lake.,52.1803,-121.7751,0.800,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C23464,0.0000000000,10209881
1744840.0003,564001.658899994,N10149,2023,Full,2023/04/30,2023/04/30,Out,Person,6,1,149,Fire,Eager Hill,Eager Hill,49.6020,-115.6642,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N10149,0.0000000000,10209882
1458100.283,810353.724699997,G33477,2023,Full,2023/12/04,2023/12/11,Out,Person,4,3,3477,Fire,,Herb Bilton Way Road,52.1087,-119.2905,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G33477,0.0000000000,10209883
841291.8074,1065904.8359,R50580,2023,Full,2023/06/02,2023/06/10,Out,Person,3,5,580,Fire,KITSELAS ROAD,N of 12km on Kitselas Rd,54.5692,-128.4611,1.400,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R50580,0.0000000000,10209884
1192666.3683,784038.848200001,C50023,2023,,2023/04/10,2023/04/16,Out,Person,7,5,23,Fire,ANAHIM CREEK,W of Anahim Creek,52.0332,-123.1865,10.400,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C50023,0.0000000000,10209885
1142612.9028,1001413.17809999,G40218,2023,Full,2023/03/27,2023/05/24,Out,Person,4,4,218,Fire,,Sackner Road,53.9965,-123.8192,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G40218,0.0000000000,10209886
1103924.3958,1000566.9726,G40506,2023,Full,2022/12/19,2023/05/28,Out,Person,4,4,506,Fire,Marten Lake,South West Marten Lake,53.9981,-124.4108,0.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G40506,0.0000000000,10209887
1016940.7517,966190.622500001,R10344,2023,Full,2023/05/16,2023/05/23,Out,Person,3,1,344,Fire,R10344,Chief Louis Arm,53.7003,-125.7428,17.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R10344,0.0000000000,10209888
991362.344900001,1088615.2648,R20264,2023,Full,2023/05/10,2023/05/12,Out,Person,3,2,264,Fire,R20264,E of Anns Rd,54.7973,-126.1347,1.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R20264,0.0000000000,10209889
1470836.1185,550781.6477,K50607,2023,Full,2023/06/03,2023/06/04,Out,Person,5,5,607,Fire,,Gillard FSR 5 Km,49.7772,-119.4555,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K50607,0.0000000000,10209890
1377219.1851,578384.573900001,K62759,2023,Full,2023/08/14,2023/08/16,Out,Person,5,6,2759,Fire,Hamilton Hill,Hamilton Hill,50.0947,-120.7228,4.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K62759,0.0000000000,10210075
1415137.5478,707285.966800001,K21432,2023,Full,2023/07/09,2023/07/10,Out,Person,5,2,1432,Fire,,Flume Road,51.2220,-120.0433,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K21432,0.0000000000,10210076
1235718.319,982414.533399997,G13220,2023,Full,2023/09/09,2023/09/14,Out,Person,4,1,3220,Fire,G13220,Frost Creek,53.7924,-122.4121,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G13220,0.0000000000,10210077
1789098.1654,525089.337099995,N10281,2023,Full,2023/05/12,2023/06/09,Out,Person,6,1,281,Fire,,Lower Elk River,49.1964,-115.1416,9.980,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N10281,0.0000000000,10210078
1026707.1919,535036.202300003,V81044,2023,Full,2023/07/01,2023/07/05,Out,Person,2,8,1044,Fire,V81044,Filberg Creek,49.8308,-125.6289,0.040,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V81044,0.0000000000,10210079
1397038.6982,599034.084599996,K60674,2023,Full,2023/06/08,2023/06/08,Out,Person,5,6,674,Fire,Beaver Ranch Flats,Beaver Ranch Flats,50.2661,-120.4239,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K60674,0.0000000000,10210080
1398312.3783,600511.355199991,K60672,2023,Full,2023/06/08,2023/06/08,Out,Person,5,6,672,Fire,,Cultus Creek,50.2785,-120.4045,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K60672,0.0000000000,10210081
1340073.2967,491291.265600002,V13297,2023,Full,2023/09/17,2023/09/18,Out,Person,2,1,3297,Fire,V13297,Nicolum River,49.3368,-121.3212,0.190,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V13297,0.0000000000,10210082
1467666.4915,594988.186599998,K41395,2023,Full,2023/07/09,2023/07/11,Out,Person,5,4,1395,Fire,Ellison Park,Ellison Park,50.1756,-119.4425,0.600,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K41395,0.0000000000,10210083
1222863.9008,1289457.2199,G83324,2023,Full,2023/09/20,2023/09/22,Out,Person,4,8,3324,Fire,G83324,Upper Halfway Road,56.5456,-122.3678,0.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G83324,0.0000000000,10210084
1765453.6333,553310.1812,N13364,2023,Full,2023/09/26,2023/09/26,Out,Person,6,1,3364,Fire,Pickering Hill,Pickering Hill,49.4796,-115.4044,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N13364,0.0000000000,10210085
1490925.218,648778.759699995,K43390,2023,Full,2023/10/03,2023/10/05,Out,Person,5,4,3390,Fire,,Bongard Creek,50.6368,-119.0445,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K43390,0.0000000000,10210086
1197916.1322,1540696.1379,G93461,2023,Full,2023/10/26,2023/11/02,Out,Person,4,9,3461,Fire,,Fort Nelson River,58.8077,-122.5758,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G93461,0.0000000000,10210087
1324343.8506,1585753.70809999,G90358,2023,Modified,2023/05/15,2023/09/03,Out,Person,4,9,358,Fire,TOOGA CREEK,Tooga Creek,59.1388,-120.3337,0.000,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G90358,0.0000000000,10210088
1133393.4622,791267.999,C53447,2023,Full,2023/10/25,2023/11/06,Out,Person,7,5,3447,Fire,C53447,1.5km SE of Hourglass Lake,52.1159,-124.0486,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C53447,0.0000000000,10210089
1282167.7419,791588.465600002,C23448,2023,Full,2023/10/20,2023/10/26,Out,Person,7,2,3448,Fire,C23448,2.1km NE of Rodeo Dr,52.0615,-121.8756,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C23448,0.0000000000,10210090
1328571.3345,609766.2053,K72685,2023,Full,2023/08/08,2023/08/11,Out,Person,5,7,2685,Fire,,LLLia Creek,50.4066,-121.3726,0.450,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K72685,0.0000000000,10210091
1070911.5549,1007147.8139,G42501,2023,Monitor,2023/08/05,2023/08/05,Out,Person,4,4,2501,Fire,G42501,111.44 mile CN Track near Endako,54.0627,-124.9140,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G42501,0.0000000000,10210092
1349445.5474,968321.604900002,G30404,2023,Full,2023/05/19,2023/05/19,Out,Person,4,3,404,Fire,Loos rd.,confluence of Morkill and Fraser Rivers,53.6024,-120.7024,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G30404,0.0000000000,10210093
887065.7384,1128612.43370001,R40943,2023,Full,2023/06/27,2023/06/27,Out,Person,3,4,943,Fire,R40943,Skeena River,55.1430,-127.7760,0.100,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=R40943,0.0000000000,10210094
1349047.7506,968476.439099999,G30078,2023,Full,2023/04/22,2023/04/22,Out,Person,4,3,78,Fire,G30078,Loos,53.6041,-120.7083,0.200,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G30078,0.0000000000,10210095
1351240.0032,964759.764599998,G30258,2023,Full,2023/05/10,2023/05/11,Out,Person,4,3,258,Fire,,Crescent Spurr,53.5694,-120.6794,0.500,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G30258,0.0000000000,10210096
1662521.4591,559402.7792,N70284,2023,Full,2023/05/12,2023/05/13,Out,Person,6,7,284,Fire,Weasel Creek,Weasel Creek,49.6629,-116.8012,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N70284,0.0000000000,10210097
1372177.0389,654019.658600001,K20627,2023,Full,2023/06/05,2023/06/08,Out,Person,5,2,627,Fire,,Russeau Creek,50.7758,-120.7142,1.600,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=K20627,0.0000000000,10210098
1059456.4969,1530835.7216,G93201,2023,Full,2023/09/07,2023/09/09,Out,Person,4,9,3201,Fire,G93201,McDonald Creek,58.7582,-124.9731,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=G93201,0.0000000000,10210099
1147307.6501,795618.290700001,C53000,2023,Modified,2023/08/28,2023/08/28,Out,Person,7,5,3000,Fire,C53000,S of Hwy 20,52.1513,-123.8433,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=C53000,0.0000000000,10210100
1172349.466,386139.0409,V61110,2023,Full,2023/07/02,2023/07/03,Out,Person,2,6,1110,Fire,V61110,Empress Mountain,48.4656,-123.6738,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V61110,0.0000000000,10210101
1689014.8991,650295.190500008,N23253,2023,Full,2023/09/13,2023/09/14,Out,Person,6,2,3253,Fire,toby creek,Toby Creek,50.4410,-116.2653,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=N23253,0.0000000000,10210102
1302965.3521,515080.195599998,V10417,2023,Full,2023/05/19,2023/05/20,Out,Person,2,1,417,Fire,V10417,2km E of Big Silver Creek,49.5713,-121.8112,0.009,https://wildfiresituation.nrs.gov.bc.ca/incidents?fireYear=2023&incidentNumber=V10417,0.0000000000,10210103
